IGUI_Bandits_Bandits_Killed = "已击杀暴徒数",
IGUI_Bandits_Speech_ZSCar_Female_1_2 = "Stop that car! Now!",
IGUI_Bandits_Speech_ZSCar_Female_1_3 = "Stop that vehicle!",
IGUI_Bandits_Speech_ZSCar_Female_1_4 = "I want you out of that car!",
IGUI_Bandits_Speech_ZSCar_Female_1_5 = "Driving away just like that?",
IGUI_Bandits_Speech_ZSCar_Female_1_6 = "Driving away just like that?",
IGUI_Bandits_Speech_ZSCar_Female_2_1 = "Get out of the vehicle!",
IGUI_Bandits_Speech_ZSCar_Female_2_2 = "Step out of the car!",
IGUI_Bandits_Speech_ZSCar_Female_2_3 = "Stop!",
IGUI_Bandits_Speech_ZSCar_Female_2_4 = "Stop the car!",
IGUI_Bandits_Speech_ZSCar_Female_2_5 = "I want you to stop the car!",
IGUI_Bandits_Speech_ZSCar_Female_2_6 = "Stop the car asshole!",
IGUI_Bandits_Speech_ZSCar_Female_3_1 = "从车里出来！",
IGUI_Bandits_Speech_ZSCar_Female_3_2 = "说你呢，从车里出来！",
IGUI_Bandits_Speech_ZSCar_Female_3_3 = "出来！",
IGUI_Bandits_Speech_ZSCar_Female_3_4 = "从那辆车里出来！",
IGUI_Bandits_Speech_ZSCar_Female_3_5 = "",
IGUI_Bandits_Speech_ZSCar_Female_3_6 = "",
IGUI_Bandits_Speech_ZSCar_Female_4_1 = "Get out of the vehicle you coward!",
IGUI_Bandits_Speech_ZSCar_Female_4_2 = "Get out now!",
IGUI_Bandits_Speech_ZSCar_Female_4_3 = "Stop that car!",
IGUI_Bandits_Speech_ZSCar_Female_4_4 = "Stop right now!",
IGUI_Bandits_Speech_ZSCar_Female_4_5 = "Stop the vehicle!",
IGUI_Bandits_Speech_ZSCar_Female_4_6 = "Stop the fucking car!",
IGUI_Bandits_Speech_ZSCar_Male_1_1 = "从车里出来！",
IGUI_Bandits_Speech_ZSCar_Male_1_2 = "把车停下！",
IGUI_Bandits_Speech_ZSCar_Male_1_3 = "我说了从车里出来！",
IGUI_Bandits_Speech_ZSCar_Male_1_4 = "从车里滚出来！马上！",
IGUI_Bandits_Speech_ZSCar_Male_1_5 = "从那辆车里滚出来！",
IGUI_Bandits_Speech_ZSCar_Male_1_6 = "我说了，把车停下！",
IGUI_Bandits_Speech_ZSCar_Male_2_1 = "出去！",
IGUI_Bandits_Speech_ZSCar_Male_2_2 = "从车里滚出去！",
IGUI_Bandits_Speech_ZSCar_Male_2_3 = "从那里滚出来，你个孬种二百五！",
IGUI_Bandits_Speech_ZSCar_Male_2_4 = "从车里走出来！",
IGUI_Bandits_Speech_ZSCar_Male_2_5 = "",
IGUI_Bandits_Speech_ZSCar_Male_2_6 = "",
IGUI_Bandits_Speech_ZSCar_Male_3_1 = "Get out of the vehicle!",
IGUI_Bandits_Speech_ZSCar_Male_3_2 = "Get out of the vehicle!",
IGUI_Bandits_Speech_ZSCar_Male_3_3 = "Get out of that vehicle!",
IGUI_Bandits_Speech_ZSCar_Male_3_4 = "Get out of the vehicle!",
IGUI_Bandits_Speech_ZSCar_Male_3_5 = "Stop that vehicle now!",
IGUI_Bandits_Speech_ZSCar_Male_3_6 = "Stop that vehicle!",
IGUI_Bandits_Speech_ZSCar_Male_4_1 = "Out of that vehicle!",
IGUI_Bandits_Speech_ZSCar_Male_4_2 = "Get the hell out!",
IGUI_Bandits_Speech_ZSCar_Male_4_3 = "Get out of the vehicle!",
IGUI_Bandits_Speech_ZSCar_Male_4_4 = "Out of the vehicle now!",
IGUI_Bandits_Speech_ZSCar_Male_4_5 = "Stop the vehicle and get out!",
IGUI_Bandits_Speech_ZSCar_Male_4_6 = "Out of the f***ing vehicle!",
IGUI_Bandits_Speech_ZSDead_Female_1_1 = "",
IGUI_Bandits_Speech_ZSDead_Female_1_2 = "",
IGUI_Bandits_Speech_ZSDead_Female_1_3 = "",
IGUI_Bandits_Speech_ZSDead_Female_1_4 = "",
IGUI_Bandits_Speech_ZSDead_Female_1_5 = "",
IGUI_Bandits_Speech_ZSDead_Female_1_6 = "",
IGUI_Bandits_Speech_ZSDead_Female_2_1 = "",
IGUI_Bandits_Speech_ZSDead_Female_2_2 = "",
IGUI_Bandits_Speech_ZSDead_Female_2_3 = "",
IGUI_Bandits_Speech_ZSDead_Female_2_4 = "",
IGUI_Bandits_Speech_ZSDead_Female_2_5 = "",
IGUI_Bandits_Speech_ZSDead_Female_2_6 = "",
IGUI_Bandits_Speech_ZSDead_Female_3_1 = "",
IGUI_Bandits_Speech_ZSDead_Female_3_2 = "",
IGUI_Bandits_Speech_ZSDead_Female_3_3 = "",
IGUI_Bandits_Speech_ZSDead_Female_3_4 = "",
IGUI_Bandits_Speech_ZSDead_Female_3_5 = "",
IGUI_Bandits_Speech_ZSDead_Female_3_6 = "",
IGUI_Bandits_Speech_ZSDead_Female_4_1 = "",
IGUI_Bandits_Speech_ZSDead_Female_4_2 = "",
IGUI_Bandits_Speech_ZSDead_Female_4_3 = "",
IGUI_Bandits_Speech_ZSDead_Female_4_4 = "",
IGUI_Bandits_Speech_ZSDead_Female_4_5 = "",
IGUI_Bandits_Speech_ZSDead_Female_4_6 = "",
IGUI_Bandits_Speech_ZSDead_Male_1_1 = "啊啊啊啊啊！",
IGUI_Bandits_Speech_ZSDead_Male_1_2 = "啊啊啊啊啊！",
IGUI_Bandits_Speech_ZSDead_Male_1_3 = "啊啊啊啊啊！",
IGUI_Bandits_Speech_ZSDead_Male_1_4 = "啊啊啊啊啊！",
IGUI_Bandits_Speech_ZSDead_Male_1_5 = "啊啊啊啊啊！",
IGUI_Bandits_Speech_ZSDead_Male_1_6 = "啊啊啊啊啊！",
IGUI_Bandits_Speech_ZSDead_Male_2_1 = "啊啊啊啊！",
IGUI_Bandits_Speech_ZSDead_Male_2_2 = "啊啊啊啊！",
IGUI_Bandits_Speech_ZSDead_Male_2_3 = "啊啊啊啊！",
IGUI_Bandits_Speech_ZSDead_Male_2_4 = "啊啊啊啊！",
IGUI_Bandits_Speech_ZSDead_Male_2_5 = "啊啊啊啊！",
IGUI_Bandits_Speech_ZSDead_Male_2_6 = "啊啊啊啊！",
IGUI_Bandits_Speech_ZSDead_Male_3_1 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_3_2 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_3_3 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_3_4 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_3_5 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_3_6 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_4_1 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_4_2 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_4_3 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_4_4 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_4_5 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_4_6 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDeath_Female_1_1 = "Oh that was too easy!",
IGUI_Bandits_Speech_ZSDeath_Female_1_2 = "Goobye to you!",
IGUI_Bandits_Speech_ZSDeath_Female_1_3 = "He's down!",
IGUI_Bandits_Speech_ZSDeath_Female_1_4 = "We got you now!",
IGUI_Bandits_Speech_ZSDeath_Female_1_5 = "He's dead!",
IGUI_Bandits_Speech_ZSDeath_Female_1_6 = "Oh that was too easy!",
IGUI_Bandits_Speech_ZSDeath_Female_1_7 = "",
IGUI_Bandits_Speech_ZSDeath_Female_1_8 = "",
IGUI_Bandits_Speech_ZSDeath_Female_2_1 = "Oh that was so easy!",
IGUI_Bandits_Speech_ZSDeath_Female_2_2 = "Ahahah! Gotcha!",
IGUI_Bandits_Speech_ZSDeath_Female_2_3 = "Honestly, I was expecting more.",
IGUI_Bandits_Speech_ZSDeath_Female_2_4 = "He's loot is mine!",
IGUI_Bandits_Speech_ZSDeath_Female_2_5 = "You've messed with the wrong lady, pal!",
IGUI_Bandits_Speech_ZSDeath_Female_2_6 = "Time for a nap, I guess.",
IGUI_Bandits_Speech_ZSDeath_Female_2_7 = "",
IGUI_Bandits_Speech_ZSDeath_Female_2_8 = "",
IGUI_Bandits_Speech_ZSDeath_Female_3_1 = "这也太轻松了吧！",
IGUI_Bandits_Speech_ZSDeath_Female_3_2 = "拜拜了！",
IGUI_Bandits_Speech_ZSDeath_Female_3_3 = "搞定他了！",
IGUI_Bandits_Speech_ZSDeath_Female_3_4 = "我们逮到你了！",
IGUI_Bandits_Speech_ZSDeath_Female_3_5 = "他没气儿了！",
IGUI_Bandits_Speech_ZSDeath_Female_3_6 = "噢哦，太简单了吧！",
IGUI_Bandits_Speech_ZSDeath_Female_3_7 = "",
IGUI_Bandits_Speech_ZSDeath_Female_3_8 = "",
IGUI_Bandits_Speech_ZSDeath_Female_4_1 = "Time for a longer nap, I guess.",
IGUI_Bandits_Speech_ZSDeath_Female_4_2 = "Now that was quick.",
IGUI_Bandits_Speech_ZSDeath_Female_4_3 = "Sleep wll my dear :)",
IGUI_Bandits_Speech_ZSDeath_Female_4_4 = "Look! Such a hero!",
IGUI_Bandits_Speech_ZSDeath_Female_4_5 = "Well... Good night.",
IGUI_Bandits_Speech_ZSDeath_Female_4_6 = "Alright. The show is over.",
IGUI_Bandits_Speech_ZSDeath_Female_4_7 = "",
IGUI_Bandits_Speech_ZSDeath_Female_4_8 = "",
IGUI_Bandits_Speech_ZSDeath_Male_1_1 = "啊哈哈哈哈！",
IGUI_Bandits_Speech_ZSDeath_Male_1_2 = "啊哈哈哈哈！太他妈好笑了！",
IGUI_Bandits_Speech_ZSDeath_Male_1_3 = "臭傻逼！",
IGUI_Bandits_Speech_ZSDeath_Male_1_4 = "又搞定一个！",
IGUI_Bandits_Speech_ZSDeath_Male_1_5 = "下次投胎见咯！",
IGUI_Bandits_Speech_ZSDeath_Male_1_6 = "对不起....哈哈不！",
IGUI_Bandits_Speech_ZSDeath_Male_1_7 = "砰...!轻轻松松杀死你！",
IGUI_Bandits_Speech_ZSDeath_Male_1_8 = "噢，我可真是不好意思啊！ ;)",
IGUI_Bandits_Speech_ZSDeath_Male_2_1 = "你惹错人了！",
IGUI_Bandits_Speech_ZSDeath_Male_2_2 = "哈哈，我可真是罪过啊，你就这点本事？！",
IGUI_Bandits_Speech_ZSDeath_Male_2_3 = "废物就是废，对吧？",
IGUI_Bandits_Speech_ZSDeath_Male_2_4 = "你觉得你很强吗，烂屁眼子！",
IGUI_Bandits_Speech_ZSDeath_Male_2_5 = "怎么，还想和我比划比划？",
IGUI_Bandits_Speech_ZSDeath_Male_2_6 = "哈哈哈哈！你看到了吗？",
IGUI_Bandits_Speech_ZSDeath_Male_2_7 = "",
IGUI_Bandits_Speech_ZSDeath_Male_2_8 = "",
IGUI_Bandits_Speech_ZSDeath_Male_3_1 = "Hahahahahahaha!",
IGUI_Bandits_Speech_ZSDeath_Male_3_2 = "Hahahahahahaha! What a joke!",
IGUI_Bandits_Speech_ZSDeath_Male_3_3 = "Loser!",
IGUI_Bandits_Speech_ZSDeath_Male_3_4 = "That's another one!",
IGUI_Bandits_Speech_ZSDeath_Male_3_5 = "better luck next time, pal!",
IGUI_Bandits_Speech_ZSDeath_Male_3_6 = "Oh I'm so sorry! Hahahah.. Not!",
IGUI_Bandits_Speech_ZSDeath_Male_3_7 = "And that's how you died.",
IGUI_Bandits_Speech_ZSDeath_Male_3_8 = "Hahahahahahaha! What a joke.",
IGUI_Bandits_Speech_ZSDeath_Male_4_1 = "Got the bastard!",
IGUI_Bandits_Speech_ZSDeath_Male_4_2 = "Got him!",
IGUI_Bandits_Speech_ZSDeath_Male_4_3 = "Got the son of a bitch!",
IGUI_Bandits_Speech_ZSDeath_Male_4_4 = "I got another one!",
IGUI_Bandits_Speech_ZSDeath_Male_4_5 = "Got the f***er!",
IGUI_Bandits_Speech_ZSDeath_Male_4_6 = "Yep, f***ing dead!",
IGUI_Bandits_Speech_ZSDeath_Male_4_7 = "Yep, they're dead!",
IGUI_Bandits_Speech_ZSDeath_Male_4_8 = "Yeah, they're toast!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_1_1 = "What the hell are you doing in my place!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_1_2 = "Get the hell out of here!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_1_3 = "Intruder alert!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_1_4 = "Get out! Now!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_2_1 = "Get out!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_2_2 = "Get out now!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_2_3 = "We've got an intruder!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_2_4 = "Wrong place pal!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_3_1 = "没人请你来！",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_3_2 = "这是我的地盘！",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_3_3 = "从这里滚出去！",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_3_4 = "我要你从我家里出去，马上！",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_4_1 = "What the?",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_4_2 = "Get your wreched ass out of here!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_4_3 = "Mother fucker I want you out of here!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_4_4 = "You stepped in the wrong place!",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_1_1 = "嘿！你觉得你进来很酷吗？",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_1_2 = "从里面滚出来，马上！",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_1_3 = "你觉得我是邀请你来做客了吗？滚！",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_1_4 = "你他妈觉得到这里面来很酷吗？啊？",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_2_1 = "嘿！这是我的地盘，老兄！",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_2_2 = "你他妈在我的地方上搞什么？",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_2_3 = "如果你有脑子的话就最好马上滚，兄弟！",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_2_4 = "你走错路了兄弟，现在给我滚出去！",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_3_1 = "Hey! What do you think you are doing in here?",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_3_2 = "!!!",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_3_3 = "I want you out of here! Now!",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_3_4 = "What the hell you think you're doing here!",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_4_1 = "What? Get the f*** out of here!",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_4_2 = "What? Get the f*** out of here!",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_4_3 = "Hey! Get out of here!",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_4_4 = "Get the hell out!",
IGUI_Bandits_Speech_ZSDragdown_Female_1_1 = "",
IGUI_Bandits_Speech_ZSDragdown_Female_1_2 = "",
IGUI_Bandits_Speech_ZSDragdown_Female_1_3 = "",
IGUI_Bandits_Speech_ZSDragdown_Female_2_1 = "",
IGUI_Bandits_Speech_ZSDragdown_Female_2_2 = "",
IGUI_Bandits_Speech_ZSDragdown_Female_2_3 = "",
IGUI_Bandits_Speech_ZSDragdown_Female_3_1 = "",
IGUI_Bandits_Speech_ZSDragdown_Female_3_2 = "",
IGUI_Bandits_Speech_ZSDragdown_Female_3_3 = "",
IGUI_Bandits_Speech_ZSDragdown_Female_4_1 = "",
IGUI_Bandits_Speech_ZSDragdown_Female_4_2 = "",
IGUI_Bandits_Speech_ZSDragdown_Female_4_3 = "",
IGUI_Bandits_Speech_ZSDragdown_Male_1_1 = "啊啊啊！ 啊啊啊啊啊！ 啊啊啊啊啊啊！",
IGUI_Bandits_Speech_ZSDragdown_Male_1_2 = "啊啊啊！ 啊啊啊啊啊！ 啊啊啊啊啊啊！",
IGUI_Bandits_Speech_ZSDragdown_Male_1_3 = "啊啊啊！ 啊啊啊啊啊！ 啊啊啊啊啊啊！",
IGUI_Bandits_Speech_ZSDragdown_Male_2_1 = "啊啊啊！ 啊啊啊啊啊！ 啊啊啊啊啊啊！",
IGUI_Bandits_Speech_ZSDragdown_Male_2_2 = "啊啊啊！ 啊啊啊啊啊！ 啊啊啊啊啊啊！",
IGUI_Bandits_Speech_ZSDragdown_Male_2_3 = "啊啊啊！ 啊啊啊啊啊！ 啊啊啊啊啊啊！",
IGUI_Bandits_Speech_ZSDragdown_Male_3_1 = "Aaargh! Aaaaaargh! Aaaaaaaaaaargh!",
IGUI_Bandits_Speech_ZSDragdown_Male_3_2 = "Aaargh! Aaaaaargh! Aaaaaaaaaaargh!",
IGUI_Bandits_Speech_ZSDragdown_Male_3_3 = "Aaargh! Aaaaaargh! Aaaaaaaaaaargh!",
IGUI_Bandits_Speech_ZSDragdown_Male_4_1 = "Aaargh! Aaaaaargh! Aaaaaaaaaaargh!",
IGUI_Bandits_Speech_ZSDragdown_Male_4_2 = "Aaargh! Aaaaaargh! Aaaaaaaaaaargh!",
IGUI_Bandits_Speech_ZSDragdown_Male_4_3 = "Aaargh! Aaaaaargh! Aaaaaaaaaaargh!",
IGUI_Bandits_Speech_ZSHit_Female_1_1 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_10 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_11 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_12 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_13 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_14 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_2 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_3 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_4 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_5 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_6 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_7 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_8 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_9 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_1 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_10 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_11 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_12 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_13 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_14 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_2 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_3 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_4 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_5 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_6 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_7 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_8 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_9 = "",
IGUI_Bandits_Speech_ZSHit_Female_3_1 = "啊啊啊！ ",
IGUI_Bandits_Speech_ZSHit_Female_3_10 = "哇喔！",
IGUI_Bandits_Speech_ZSHit_Female_3_11 = "救救我！",
IGUI_Bandits_Speech_ZSHit_Female_3_12 = "啊啊啊！ ",
IGUI_Bandits_Speech_ZSHit_Female_3_13 = "啊啊啊！ ",
IGUI_Bandits_Speech_ZSHit_Female_3_14 = "啊别这样！",
IGUI_Bandits_Speech_ZSHit_Female_3_2 = "啊啊啊！ ",
IGUI_Bandits_Speech_ZSHit_Female_3_3 = "啊啊啊！ ",
IGUI_Bandits_Speech_ZSHit_Female_3_4 = "呀！",
IGUI_Bandits_Speech_ZSHit_Female_3_5 = "噢！",
IGUI_Bandits_Speech_ZSHit_Female_3_6 = "啊啊啊！ ",
IGUI_Bandits_Speech_ZSHit_Female_3_7 = "不要！",
IGUI_Bandits_Speech_ZSHit_Female_3_8 = "我伤到了！",
IGUI_Bandits_Speech_ZSHit_Female_3_9 = "我受伤了！",
IGUI_Bandits_Speech_ZSHit_Female_4_1 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_10 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_11 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_12 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_13 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_14 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_2 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_3 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_4 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_5 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_6 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_7 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_8 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_9 = "",
IGUI_Bandits_Speech_ZSHit_Male_1_1 = "啊啊啊！ 我受伤了！",
IGUI_Bandits_Speech_ZSHit_Male_1_10 = "啊啊啊！ 他妈的！",
IGUI_Bandits_Speech_ZSHit_Male_1_11 = "啊啊啊！ 狗操的！",
IGUI_Bandits_Speech_ZSHit_Male_1_12 = "啊啊啊！",
IGUI_Bandits_Speech_ZSHit_Male_1_13 = "啊啊啊！",
IGUI_Bandits_Speech_ZSHit_Male_1_14 = "啊啊啊！",
IGUI_Bandits_Speech_ZSHit_Male_1_2 = "啊啊啊！",
IGUI_Bandits_Speech_ZSHit_Male_1_3 = "啊啊啊！",
