IGUI_Bandits_Bandits_Killed = "Bandits Killed",
IGUI_Bandits_Speech_ZSCar_Female_1_3 = "Stop that vehicle!",
IGUI_Bandits_Speech_ZSCar_Female_1_4 = "I want you out of that car!",
IGUI_Bandits_Speech_ZSCar_Female_1_5 = "Driving away just like that?",
IGUI_Bandits_Speech_ZSCar_Female_1_6 = "Driving away just like that?",
IGUI_Bandits_Speech_ZSCar_Female_2_1 = "Get out of the vehicle!",
IGUI_Bandits_Speech_ZSCar_Female_2_2 = "Step out of the car!",
IGUI_Bandits_Speech_ZSCar_Female_2_3 = "Stop!",
IGUI_Bandits_Speech_ZSCar_Female_2_4 = "Stop the car!",
IGUI_Bandits_Speech_ZSCar_Female_2_5 = "I want you to stop the car!",
IGUI_Bandits_Speech_ZSCar_Female_2_6 = "Stop the car asshole!",
IGUI_Bandits_Speech_ZSCar_Female_3_1 = "Hop out of the vehicle!",
IGUI_Bandits_Speech_ZSCar_Female_3_2 = "Get out of the car!",
IGUI_Bandits_Speech_ZSCar_Female_3_3 = "Get out!",
IGUI_Bandits_Speech_ZSCar_Female_3_4 = "Get out of that vehicle!",
IGUI_Bandits_Speech_ZSCar_Female_3_5 = "",
IGUI_Bandits_Speech_ZSCar_Female_3_6 = "",
IGUI_Bandits_Speech_ZSCar_Female_4_1 = "Get out of the vehicle you coward!",
IGUI_Bandits_Speech_ZSCar_Female_4_2 = "Get out now!",
IGUI_Bandits_Speech_ZSCar_Female_4_3 = "Stop that car!",
IGUI_Bandits_Speech_ZSCar_Female_4_4 = "Stop right now!",
IGUI_Bandits_Speech_ZSCar_Female_4_5 = "Stop the vehicle!",
IGUI_Bandits_Speech_ZSCar_Female_4_6 = "Stop the fucking car!",
IGUI_Bandits_Speech_ZSCar_Male_1_1 = "Get out of vehicle!",
IGUI_Bandits_Speech_ZSCar_Male_1_2 = "Stop that vehicle!",
IGUI_Bandits_Speech_ZSCar_Male_1_3 = "Get out of the vehicle!",
IGUI_Bandits_Speech_ZSCar_Male_1_4 = "Get out of vehicle!",
IGUI_Bandits_Speech_ZSCar_Male_1_5 = "Get out of that vehicle!",
IGUI_Bandits_Speech_ZSCar_Male_1_6 = "Stop that vehicle now!",
IGUI_Bandits_Speech_ZSCar_Male_2_1 = "Get out!",
IGUI_Bandits_Speech_ZSCar_Male_2_2 = "Get out of the vehicle now!",
IGUI_Bandits_Speech_ZSCar_Male_2_3 = "Get out of there you stupid coward!",
IGUI_Bandits_Speech_ZSCar_Male_2_4 = "Step off the vehicle now!",
IGUI_Bandits_Speech_ZSCar_Male_2_5 = "",
IGUI_Bandits_Speech_ZSCar_Male_2_6 = "",
IGUI_Bandits_Speech_ZSCar_Male_3_1 = "Get out of the vehicle!",
IGUI_Bandits_Speech_ZSCar_Male_3_2 = "Get out of the vehicle!",
IGUI_Bandits_Speech_ZSCar_Male_3_3 = "Get out of that vehicle!",
IGUI_Bandits_Speech_ZSCar_Male_3_4 = "Get out of the vehicle!",
IGUI_Bandits_Speech_ZSCar_Male_3_5 = "Stop that vehicle now!",
IGUI_Bandits_Speech_ZSCar_Male_3_6 = "Stop that vehicle!",
IGUI_Bandits_Speech_ZSCar_Male_4_1 = "Out of that vehicle!",
IGUI_Bandits_Speech_ZSCar_Male_4_2 = "Get the hell out!",
IGUI_Bandits_Speech_ZSCar_Male_4_3 = "Get out of the vehicle!",
IGUI_Bandits_Speech_ZSCar_Male_4_4 = "Out of the vehicle now!",
IGUI_Bandits_Speech_ZSCar_Male_4_5 = "Stop the vehicle and get out!",
IGUI_Bandits_Speech_ZSCar_Male_4_6 = "Out of the f***ing vehicle!",
IGUI_Bandits_Speech_ZSDead_Female_1_1 = "",
IGUI_Bandits_Speech_ZSDead_Female_1_2 = "",
IGUI_Bandits_Speech_ZSDead_Female_1_3 = "",
IGUI_Bandits_Speech_ZSDead_Female_1_4 = "",
IGUI_Bandits_Speech_ZSDead_Female_1_5 = "",
IGUI_Bandits_Speech_ZSDead_Female_1_6 = "",
IGUI_Bandits_Speech_ZSDead_Female_2_1 = "",
IGUI_Bandits_Speech_ZSDead_Female_2_2 = "",
IGUI_Bandits_Speech_ZSDead_Female_2_3 = "",
IGUI_Bandits_Speech_ZSDead_Female_2_4 = "",
IGUI_Bandits_Speech_ZSDead_Female_2_5 = "",
IGUI_Bandits_Speech_ZSDead_Female_2_6 = "",
IGUI_Bandits_Speech_ZSDead_Female_3_1 = "",
IGUI_Bandits_Speech_ZSDead_Female_3_2 = "",
IGUI_Bandits_Speech_ZSDead_Female_3_3 = "",
IGUI_Bandits_Speech_ZSDead_Female_3_4 = "",
IGUI_Bandits_Speech_ZSDead_Female_3_5 = "",
IGUI_Bandits_Speech_ZSDead_Female_3_6 = "",
IGUI_Bandits_Speech_ZSDead_Female_4_1 = "",
IGUI_Bandits_Speech_ZSDead_Female_4_2 = "",
IGUI_Bandits_Speech_ZSDead_Female_4_3 = "",
IGUI_Bandits_Speech_ZSDead_Female_4_4 = "",
IGUI_Bandits_Speech_ZSDead_Female_4_5 = "",
IGUI_Bandits_Speech_ZSDead_Female_4_6 = "",
IGUI_Bandits_Speech_ZSDead_Male_1_1 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_1_2 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_1_3 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_1_4 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_1_5 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_1_6 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_2_1 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_2_2 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_2_3 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_2_4 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_2_5 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_2_6 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_3_1 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_3_2 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_3_3 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_3_4 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_3_5 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_3_6 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_4_1 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_4_2 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_4_3 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_4_4 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_4_5 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDead_Male_4_6 = "Aaaaaargh!",
IGUI_Bandits_Speech_ZSDeath_Female_1_1 = "Oh that was too easy!",
IGUI_Bandits_Speech_ZSDeath_Female_1_2 = "Goobye to you!",
IGUI_Bandits_Speech_ZSDeath_Female_1_3 = "He's down!",
IGUI_Bandits_Speech_ZSDeath_Female_1_4 = "We got you now!",
IGUI_Bandits_Speech_ZSDeath_Female_1_5 = "He's dead!",
IGUI_Bandits_Speech_ZSDeath_Female_1_6 = "Oh that was too easy!",
IGUI_Bandits_Speech_ZSDeath_Female_1_7 = "",
IGUI_Bandits_Speech_ZSDeath_Female_1_8 = "",
IGUI_Bandits_Speech_ZSDeath_Female_2_1 = "Oh that was so easy!",
IGUI_Bandits_Speech_ZSDeath_Female_2_2 = "Ahahah! Gotcha!",
IGUI_Bandits_Speech_ZSDeath_Female_2_3 = "Honestly, I was expecting more.",
IGUI_Bandits_Speech_ZSDeath_Female_2_4 = "He's loot is mine!",
IGUI_Bandits_Speech_ZSDeath_Female_2_5 = "You've messed with the wrong lady, pal!",
IGUI_Bandits_Speech_ZSDeath_Female_2_6 = "Time for a nap, I guess.",
IGUI_Bandits_Speech_ZSDeath_Female_2_7 = "",
IGUI_Bandits_Speech_ZSDeath_Female_2_8 = "",
IGUI_Bandits_Speech_ZSDeath_Female_3_1 = "Oh that was too easy!",
IGUI_Bandits_Speech_ZSDeath_Female_3_2 = "Goobye to you!",
IGUI_Bandits_Speech_ZSDeath_Female_3_3 = "He's down!",
IGUI_Bandits_Speech_ZSDeath_Female_3_4 = "We got you now!",
IGUI_Bandits_Speech_ZSDeath_Female_3_5 = "He's dead!",
IGUI_Bandits_Speech_ZSDeath_Female_3_6 = "Oh that was too easy!",
IGUI_Bandits_Speech_ZSDeath_Female_3_7 = "",
IGUI_Bandits_Speech_ZSDeath_Female_3_8 = "",
IGUI_Bandits_Speech_ZSDeath_Female_4_1 = "Time for a longer nap, I guess.",
IGUI_Bandits_Speech_ZSDeath_Female_4_2 = "Now that was quick.",
IGUI_Bandits_Speech_ZSDeath_Female_4_3 = "Sleep wll my dear :)",
IGUI_Bandits_Speech_ZSDeath_Female_4_4 = "Look! Such a hero!",
IGUI_Bandits_Speech_ZSDeath_Female_4_5 = "Well... Good night.",
IGUI_Bandits_Speech_ZSDeath_Female_4_6 = "Alright. The show is over.",
IGUI_Bandits_Speech_ZSDeath_Female_4_7 = "",
IGUI_Bandits_Speech_ZSDeath_Female_4_8 = "",
IGUI_Bandits_Speech_ZSDeath_Male_1_1 = "Ahahahahaha!",
IGUI_Bandits_Speech_ZSDeath_Male_1_2 = "Ahahahahaha! What a joke!",
IGUI_Bandits_Speech_ZSDeath_Male_1_3 = "Loser!",
IGUI_Bandits_Speech_ZSDeath_Male_1_4 = "That's another one!",
IGUI_Bandits_Speech_ZSDeath_Male_1_5 = "Next time pal!",
IGUI_Bandits_Speech_ZSDeath_Male_1_6 = "Oh I'm so sorry.. not!",
IGUI_Bandits_Speech_ZSDeath_Male_1_7 = "And that's how you died.",
IGUI_Bandits_Speech_ZSDeath_Male_1_8 = "Oh I'm so sorry ;)",
IGUI_Bandits_Speech_ZSDeath_Male_2_1 = "You don't mess with bandits!",
IGUI_Bandits_Speech_ZSDeath_Male_2_2 = "Well I'll be damned! I thought you had more than that!",
IGUI_Bandits_Speech_ZSDeath_Male_2_3 = "Sucks to suck, eh buddy?",
IGUI_Bandits_Speech_ZSDeath_Male_2_4 = "You ain't so tough now, as***le!",
IGUI_Bandits_Speech_ZSDeath_Male_2_5 = "Still wanna mess with me now?",
IGUI_Bandits_Speech_ZSDeath_Male_2_6 = "Ahahahaha! Oh did you see that?",
IGUI_Bandits_Speech_ZSDeath_Male_2_7 = "",
IGUI_Bandits_Speech_ZSDeath_Male_2_8 = "",
IGUI_Bandits_Speech_ZSDeath_Male_3_1 = "Hahahahahahaha!",
IGUI_Bandits_Speech_ZSDeath_Male_3_2 = "Hahahahahahaha! What a joke!",
IGUI_Bandits_Speech_ZSDeath_Male_3_3 = "Loser!",
IGUI_Bandits_Speech_ZSDeath_Male_3_4 = "That's another one!",
IGUI_Bandits_Speech_ZSDeath_Male_3_5 = "better luck next time, pal!",
IGUI_Bandits_Speech_ZSDeath_Male_3_6 = "Oh I'm so sorry! Hahahah.. Not!",
IGUI_Bandits_Speech_ZSDeath_Male_3_7 = "And that's how you died.",
IGUI_Bandits_Speech_ZSDeath_Male_3_8 = "Hahahahahahaha! What a joke.",
IGUI_Bandits_Speech_ZSDeath_Male_4_1 = Got the bastard!",
IGUI_Bandits_Speech_ZSDeath_Male_4_2 = "Got him!",
IGUI_Bandits_Speech_ZSDeath_Male_4_3 = "Got the son of a bitch!",
IGUI_Bandits_Speech_ZSDeath_Male_4_4 = "I got another one!",
IGUI_Bandits_Speech_ZSDeath_Male_4_5 = "Got the f***er!",
IGUI_Bandits_Speech_ZSDeath_Male_4_6 = "Yep, f***ing dead!",
IGUI_Bandits_Speech_ZSDeath_Male_4_7 = "Yep, they're dead!",
IGUI_Bandits_Speech_ZSDeath_Male_4_8 = "Yeah, they're toast!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_1_1 = "What the hell are you doing in my place!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_1_2 = "Get the hell out of here!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_1_3 = "Intruder alert!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_1_4 = "Get out! Now!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_2_1 = "Get out!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_2_2 = "Get out now!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_2_3 = "We've got an intruder!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_2_4 = "Wrong place pal!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_3_1 = "Nobody invited you here!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_3_2 = "This is my place!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_3_3 = "Get out of here now!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_3_4 = "I want you out of my house now!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_4_1 = "What the?",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_4_2 = "Get your wreched ass out of here!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_4_3 = "Mother fucker I want you out of here!",
IGUI_Bandits_Speech_ZSDefender_Spot_Female_4_4 = "You stepped in the wrong place!",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_1_1 = "Hey! What do you think you are doing in here?",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_1_2 = "I want you out of here! Now!",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_1_3 = "I didn't invite you in here! Get out!",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_1_4 = "What the hell do you think you're doing in here?",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_2_1 = "Hey! This is my turf, buddy!",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_2_2 = "What the hell are you doing here!",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_2_3 = "You'd be wise to leave here, bud!",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_2_4 = "You made yourself a wrong turn pal! Get out of here!",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_3_1 = "Hey! What do you think you are doing in here?",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_3_2 = "!!!",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_3_3 = "I want you out of here! Now!",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_3_4 = "What the hell you think you're doing here!",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_4_1 = "What? Get the f*** out of here!",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_4_2 = "What? Get the f*** out of here!",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_4_3 = "Hey! Get out of here!",
IGUI_Bandits_Speech_ZSDefender_Spot_Male_4_4 = "Get the hell out!",
IGUI_Bandits_Speech_ZSDragdown_Female_1_1 = "",
IGUI_Bandits_Speech_ZSDragdown_Female_1_2 = "",
IGUI_Bandits_Speech_ZSDragdown_Female_1_3 = "",
IGUI_Bandits_Speech_ZSDragdown_Female_2_1 = "",
IGUI_Bandits_Speech_ZSDragdown_Female_2_2 = "",
IGUI_Bandits_Speech_ZSDragdown_Female_2_3 = "",
IGUI_Bandits_Speech_ZSDragdown_Female_3_1 = "",
IGUI_Bandits_Speech_ZSDragdown_Female_3_2 = "",
IGUI_Bandits_Speech_ZSDragdown_Female_3_3 = "",
IGUI_Bandits_Speech_ZSDragdown_Female_4_1 = "",
IGUI_Bandits_Speech_ZSDragdown_Female_4_2 = "",
IGUI_Bandits_Speech_ZSDragdown_Female_4_3 = "",
IGUI_Bandits_Speech_ZSDragdown_Male_1_1 = "Aaargh! Aaaaaargh! Aaaaaaaaaaargh!",
IGUI_Bandits_Speech_ZSDragdown_Male_1_2 = "Aaargh! Aaaaaargh! Aaaaaaaaaaargh!",
IGUI_Bandits_Speech_ZSDragdown_Male_1_3 = "Aaargh! Aaaaaargh! Aaaaaaaaaaargh!",
IGUI_Bandits_Speech_ZSDragdown_Male_2_1 = "Aaargh! Aaaaaargh! Aaaaaaaaaaargh!",
IGUI_Bandits_Speech_ZSDragdown_Male_2_2 = "Aaargh! Aaaaaargh! Aaaaaaaaaaargh!",
IGUI_Bandits_Speech_ZSDragdown_Male_2_3 = "Aaargh! Aaaaaargh! Aaaaaaaaaaargh!",
IGUI_Bandits_Speech_ZSDragdown_Male_3_1 = "Aaargh! Aaaaaargh! Aaaaaaaaaaargh!",
IGUI_Bandits_Speech_ZSDragdown_Male_3_2 = "Aaargh! Aaaaaargh! Aaaaaaaaaaargh!",
IGUI_Bandits_Speech_ZSDragdown_Male_3_3 = "Aaargh! Aaaaaargh! Aaaaaaaaaaargh!",
IGUI_Bandits_Speech_ZSDragdown_Male_4_1 = "Aaargh! Aaaaaargh! Aaaaaaaaaaargh!",
IGUI_Bandits_Speech_ZSDragdown_Male_4_2 = "Aaargh! Aaaaaargh! Aaaaaaaaaaargh!",
IGUI_Bandits_Speech_ZSDragdown_Male_4_3 = "Aaargh! Aaaaaargh! Aaaaaaaaaaargh!",
IGUI_Bandits_Speech_ZSHit_Female_1_1 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_10 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_11 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_12 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_13 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_14 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_2 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_3 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_4 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_5 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_6 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_7 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_8 = "",
IGUI_Bandits_Speech_ZSHit_Female_1_9 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_1 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_10 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_11 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_12 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_13 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_14 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_2 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_3 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_4 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_5 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_6 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_7 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_8 = "",
IGUI_Bandits_Speech_ZSHit_Female_2_9 = "",
IGUI_Bandits_Speech_ZSHit_Female_3_1 = "",
IGUI_Bandits_Speech_ZSHit_Female_3_10 = "",
IGUI_Bandits_Speech_ZSHit_Female_3_11 = "",
IGUI_Bandits_Speech_ZSHit_Female_3_12 = "",
IGUI_Bandits_Speech_ZSHit_Female_3_13 = "",
IGUI_Bandits_Speech_ZSHit_Female_3_14 = "",
IGUI_Bandits_Speech_ZSHit_Female_3_2 = "",
IGUI_Bandits_Speech_ZSHit_Female_3_3 = "",
IGUI_Bandits_Speech_ZSHit_Female_3_4 = "",
IGUI_Bandits_Speech_ZSHit_Female_3_5 = "",
IGUI_Bandits_Speech_ZSHit_Female_3_6 = "",
IGUI_Bandits_Speech_ZSHit_Female_3_7 = "",
IGUI_Bandits_Speech_ZSHit_Female_3_8 = "",
IGUI_Bandits_Speech_ZSHit_Female_3_9 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_1 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_10 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_11 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_12 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_13 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_14 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_2 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_3 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_4 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_5 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_6 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_7 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_8 = "",
IGUI_Bandits_Speech_ZSHit_Female_4_9 = "",
IGUI_Bandits_Speech_ZSHit_Male_1_1 = "Aaargh! I'm hit!",
IGUI_Bandits_Speech_ZSHit_Male_1_10 = "Aaargh! Shit!",
IGUI_Bandits_Speech_ZSHit_Male_1_11 = "Aaargh! F**k!",
IGUI_Bandits_Speech_ZSHit_Male_1_12 = "Aaargh!",
IGUI_Bandits_Speech_ZSHit_Male_1_13 = "Aaargh!",
IGUI_Bandits_Speech_ZSHit_Male_1_14 = "Aaargh!",
IGUI_Bandits_Speech_ZSHit_Male_1_2 = "Aaargh!",
IGUI_Bandits_Speech_ZSHit_Male_1_3 = "Aaargh!",
IGUI_Bandits_Speech_ZSHit_Male_1_4 = "Aaargh!",
IGUI_Bandits_Speech_ZSHit_Male_1_5 = "Aaargh!",
IGUI_Bandits_Speech_ZSHit_Male_1_6 = "Aaargh! You mother f**!",
IGUI_Bandits_Speech_ZSHit_Male_1_7 = "Aaargh! I'm hit!",
IGUI_Bandits_Speech_ZSHit_Male_1_8 = "Aaargh!",
IGUI_Bandits_Speech_ZSHit_Male_1_9 = "Aaargh!",
